Selected Approach           : for
Number of Threads           : 128
Number of Threads I/O       : 1
Exponent k                  : 32
Threads (Hash/Sort)         : 128
Threads (I/O)               : 1
Table1 Size (GB)            : 0.0
Table2 Size (GB)            : 0.0
Max Memory Size (GB)        : 2.0
Expected Memory Size (GB)   : 1.6
Number of Hashes (Disk)     : 4294967296
File Size (GB)              : 0.0
Temporary Data Size (GB)    : 0
Size of MemoRecord          : 4
Rounds                      : 1
Number of Buckets           : 1
Number of Records in Bucket : 1
BATCH_SIZE                  : 1024
WRITE_BATCH_SIZE            : 1024
READ_BATCH_SIZE             : 1
HASHGEN                     : false
MEMORY_WRITE                : true
CIRCULAR_ARRAY              : false
FULL_BUCKETS                : false
Peak Memory Usage: 2.05 MB
Memory Size per Batch: 256MB
Buckets processed from each file per batch: 2048
Bucket size: 2048 bytes
Data read from each file per batch: 4.00MB

Total Batches: 8192
Merge Approach [0]: Pipelined
Source: /data-l/iraicu/tmp/
Destination: /data-r/iraicu/vaults/
Threads: 128
Files: 64, K32
Memory Limit: 483544MB


posix_fallocate (2199023257856 bytes) took 17.407 seconds


[1.07%] | Read: 2.0882s | Write: 0.3106s | Batch Time: 2.398815s | Total Time: 210.74s | ETA: 19407.29s | Throughput: 106.72 MB/s
[1.09%] | Read: 2.1290s | Write: 0.3044s | Batch Time: 2.433447s | Total Time: 213.17s | ETA: 19408.42s | Throughput: 105.20 MB/s
[1.10%] | Read: 2.1039s | Write: 0.3148s | Batch Time: 2.418782s | Total Time: 215.59s | ETA: 19408.15s | Throughput: 105.84 MB/s
[1.11%] | Read: 2.0739s | Write: 0.2827s | Batch Time: 2.356523s | Total Time: 217.95s | ETA: 19402.29s | Throughput: 108.63 MB/s
[1.12%] | Read: 2.0593s | Write: 0.2848s | Batch Time: 2.344097s | Total Time: 220.29s | ETA: 19395.41s | Throughput: 109.21 MB/s
[1.14%] | Read: 2.0794s | Write: 0.3175s | Batch Time: 2.396871s | Total Time: 222.69s | ETA: 19393.22s | Throughput: 106.81 MB/s
[1.15%] | Read: 2.1222s | Write: 0.3083s | Batch Time: 2.430416s | Total Time: 225.12s | ETA: 19393.92s | Throughput: 105.33 MB/s
[1.16%] | Read: 2.0908s | Write: 0.3149s | Batch Time: 2.405684s | Total Time: 227.53s | ETA: 19392.45s | Throughput: 106.41 MB/s
[1.17%] | Read: 2.0522s | Write: 0.2828s | Batch Time: 2.335044s | Total Time: 229.86s | ETA: 19385.00s | Throughput: 109.63 MB/s
[1.18%] | Read: 2.0720s | Write: 0.2843s | Batch Time: 2.356294s | Total Time: 232.22s | ETA: 19379.42s | Throughput: 108.65 MB/s
[1.20%] | Read: 2.1071s | Write: 0.3106s | Batch Time: 2.417690s | Total Time: 234.64s | ETA: 19378.99s | Throughput: 105.89 MB/s
[1.21%] | Read: 2.0539s | Write: 0.3094s | Batch Time: 2.363284s | Total Time: 237.00s | ETA: 19374.06s | Throughput: 108.32 MB/s
[1.22%] | Read: 2.0900s | Write: 0.3162s | Batch Time: 2.406175s | Total Time: 239.41s | ETA: 19372.66s | Throughput: 106.39 MB/s
[1.23%] | Read: 2.0739s | Write: 0.2867s | Batch Time: 2.360645s | Total Time: 241.77s | ETA: 19367.60s | Throughput: 108.44 MB/s
[1.25%] | Read: 2.0793s | Write: 0.2855s | Batch Time: 2.364850s | Total Time: 244.13s | ETA: 19362.91s | Throughput: 108.25 MB/s
[1.26%] | Read: 2.1056s | Write: 0.2780s | Batch Time: 2.383585s | Total Time: 246.51s | ETA: 19359.75s | Throughput: 107.40 MB/s
[1.27%] | Read: 2.1198s | Write: 0.3106s | Batch Time: 2.430334s | Total Time: 248.94s | ETA: 19360.23s | Throughput: 105.34 MB/s
[1.28%] | Read: 2.0550s | Write: 0.3147s | Batch Time: 2.369752s | Total Time: 251.31s | ETA: 19356.00s | Throughput: 108.03 MB/s
[1.29%] | Read: 2.0767s | Write: 0.3137s | Batch Time: 2.390377s | Total Time: 253.70s | ETA: 19353.37s | Throughput: 107.10 MB/s
[1.31%] | Read: 2.1102s | Write: 0.2855s | Batch Time: 2.395670s | Total Time: 256.10s | ETA: 19351.15s | Throughput: 106.86 MB/s
[1.32%] | Read: 2.0801s | Write: 0.2845s | Batch Time: 2.364573s | Total Time: 258.47s | ETA: 19346.59s | Throughput: 108.26 MB/s
[1.33%] | Read: 2.0730s | Write: 0.3120s | Batch Time: 2.384974s | Total Time: 260.85s | ETA: 19343.59s | Throughput: 107.34 MB/s
[1.34%] | Read: 2.0772s | Write: 0.3176s | Batch Time: 2.394782s | Total Time: 263.24s | ETA: 19341.32s | Throughput: 106.90 MB/s
[1.35%] | Read: 2.0576s | Write: 0.3111s | Batch Time: 2.368683s | Total Time: 265.61s | ETA: 19337.15s | Throughput: 108.08 MB/s
[1.37%] | Read: 2.0448s | Write: 0.2860s | Batch Time: 2.330787s | Total Time: 267.94s | ETA: 19330.28s | Throughput: 109.83 MB/s
[1.38%] | Read: 2.0892s | Write: 0.2846s | Batch Time: 2.373782s | Total Time: 270.32s | ETA: 19326.56s | Throughput: 107.84 MB/s
[1.39%] | Read: 2.0879s | Write: 0.3126s | Batch Time: 2.400532s | Total Time: 272.72s | ETA: 19324.76s | Throughput: 106.64 MB/s
[1.40%] | Read: 2.0871s | Write: 0.3096s | Batch Time: 2.396662s | Total Time: 275.12s | ETA: 19322.67s | Throughput: 106.82 MB/s
[1.42%] | Read: 2.0966s | Write: 0.3121s | Batch Time: 2.408675s | Total Time: 277.52s | ETA: 19321.42s | Throughput: 106.28 MB/s
[1.43%] | Read: 2.1204s | Write: 0.2836s | Batch Time: 2.403988s | Total Time: 279.93s | ETA: 19319.83s | Throughput: 106.49 MB/s
[1.44%] | Read: 2.0989s | Write: 0.2853s | Batch Time: 2.384213s | Total Time: 282.31s | ETA: 19316.87s | Throughput: 107.37 MB/s
[1.45%] | Read: 2.0969s | Write: 0.3133s | Batch Time: 2.410212s | Total Time: 284.72s | ETA: 19315.68s | Throughput: 106.21 MB/s
[1.46%] | Read: 2.1105s | Write: 0.3103s | Batch Time: 2.420878s | Total Time: 287.14s | ETA: 19315.19s | Throughput: 105.75 MB/s
[1.48%] | Read: 2.0901s | Write: 0.2907s | Batch Time: 2.380838s | Total Time: 289.52s | ETA: 19312.00s | Throughput: 107.53 MB/s
[1.49%] | Read: 2.0889s | Write: 0.2846s | Batch Time: 2.373557s | Total Time: 291.90s | ETA: 19308.33s | Throughput: 107.85 MB/s
[1.50%] | Read: 2.0974s | Write: 0.2867s | Batch Time: 2.384125s | Total Time: 294.28s | ETA: 19305.39s | Throughput: 107.38 MB/s
[1.51%] | Read: 2.0720s | Write: 0.3143s | Batch Time: 2.386256s | Total Time: 296.67s | ETA: 19302.59s | Throughput: 107.28 MB/s
[1.53%] | Read: 2.0926s | Write: 0.3047s | Batch Time: 2.397283s | Total Time: 299.07s | ETA: 19300.50s | Throughput: 106.79 MB/s
[1.54%] | Read: 2.0933s | Write: 0.3159s | Batch Time: 2.409162s | Total Time: 301.47s | ETA: 19299.18s | Throughput: 106.26 MB/s
[1.55%] | Read: 2.0994s | Write: 0.2858s | Batch Time: 2.385192s | Total Time: 303.86s | ETA: 19296.31s | Throughput: 107.33 MB/s
