Selected Approach           : for
Number of Threads           : 1
Number of Threads I/O       : 1
Exponent k                  : 32
Threads (Hash/Sort)         : 1
Threads (I/O)               : 1
Table1 Size (GB)            : 0.0
Table2 Size (GB)            : 0.0
Max Memory Size (GB)        : 2.0
Expected Memory Size (GB)   : 1.6
Number of Hashes (Disk)     : 4294967296
File Size (GB)              : 0.0
Temporary Data Size (GB)    : 0
Size of MemoRecord          : 4
Rounds                      : 1
Number of Buckets           : 1
Number of Records in Bucket : 1
BATCH_SIZE                  : 1024
WRITE_BATCH_SIZE            : 1024
READ_BATCH_SIZE             : 1024
HASHGEN                     : false
MEMORY_WRITE                : true
CIRCULAR_ARRAY              : false
FULL_BUCKETS                : false
Peak Memory Usage: 1.91 MB
Memory Size per Batch: 128MB
Buckets processed from each file per batch: 32768
Bucket size: 2048 bytes
Data read from each file per batch: 64.00MB

Total Batches: 512
Merge Approach [0]: Pipelined
Source: /data-l/iraicu/tmp/
Destination: /data-r/iraicu/vaults/
Threads: 1
Files: 2, K32
Memory Limit: 483544MB


posix_fallocate (68719476808 bytes) took 0.646 seconds


[27.73%] | Read: 0.7836s | Write: 0.1350s | Batch Time: 0.918560s | Total Time: 128.92s | ETA: 335.92s | Throughput: 139.35 MB/s
[27.93%] | Read: 0.7984s | Write: 0.1336s | Batch Time: 0.931996s | Total Time: 129.85s | ETA: 335.08s | Throughput: 137.34 MB/s
[28.12%] | Read: 0.7871s | Write: 0.1301s | Batch Time: 0.917154s | Total Time: 130.77s | ETA: 334.19s | Throughput: 139.56 MB/s
[28.32%] | Read: 0.7999s | Write: 0.1328s | Batch Time: 0.932706s | Total Time: 131.70s | ETA: 333.35s | Throughput: 137.24 MB/s
[28.52%] | Read: 0.7838s | Write: 0.1349s | Batch Time: 0.918693s | Total Time: 132.62s | ETA: 332.47s | Throughput: 139.33 MB/s
[28.71%] | Read: 0.8020s | Write: 0.1294s | Batch Time: 0.931435s | Total Time: 133.55s | ETA: 331.61s | Throughput: 137.42 MB/s
[28.91%] | Read: 0.7758s | Write: 0.1334s | Batch Time: 0.909275s | Total Time: 134.46s | ETA: 330.71s | Throughput: 140.77 MB/s
[29.10%] | Read: 0.7999s | Write: 0.1319s | Batch Time: 0.931762s | Total Time: 135.40s | ETA: 329.86s | Throughput: 137.37 MB/s
[29.30%] | Read: 0.7765s | Write: 0.1339s | Batch Time: 0.910341s | Total Time: 136.31s | ETA: 328.95s | Throughput: 140.61 MB/s
[29.49%] | Read: 0.7992s | Write: 0.1330s | Batch Time: 0.932246s | Total Time: 137.24s | ETA: 328.10s | Throughput: 137.30 MB/s
[29.69%] | Read: 0.7876s | Write: 0.1301s | Batch Time: 0.917695s | Total Time: 138.16s | ETA: 327.21s | Throughput: 139.48 MB/s
[29.88%] | Read: 0.7998s | Write: 0.1257s | Batch Time: 0.925535s | Total Time: 139.08s | ETA: 326.34s | Throughput: 138.30 MB/s
[30.08%] | Read: 0.7824s | Write: 0.1256s | Batch Time: 0.908022s | Total Time: 139.99s | ETA: 325.43s | Throughput: 140.97 MB/s
